date,store_nbr,transactions,season,holiday_event_weekend,,,
2014-11-14,11,1939,4,0,,,
2014-11-14,12,1131,4,0,,,
2014-11-14,13,902,4,0,,,
2014-11-14,14,1220,4,0,,,
2014-11-14,15,1204,4,0,,,
2014-11-14,16,793,4,0,,,
2014-11-14,17,1078,4,0,,,
2014-11-14,18,1351,4,0,,,
2014-11-14,19,1120,4,0,,,
2014-11-14,23,1072,4,0,,,
2014-11-14,24,2460,4,0,,,
2014-11-14,25,837,4,0,,,
2014-11-14,26,574,4,0,,,
2014-11-14,27,1301,4,0,,,
2014-11-14,28,980,4,0,,,
2014-11-14,30,616,4,0,,,
2014-11-14,31,1244,4,0,,,
2014-11-14,32,576,4,0,,,
2014-11-14,33,987,4,0,,,
2014-11-14,34,2408,4,0,,,
2014-11-14,35,564,4,0,,,
2014-11-14,36,862,4,0,,,
2014-11-14,37,1615,4,0,,,
2014-11-14,38,1522,4,0,,,
2014-11-14,39,1281,4,0,,,
2014-11-14,40,1282,4,0,,,
2014-11-14,41,882,4,0,,,
2014-11-14,43,1201,4,0,,,
2014-11-14,44,4114,4,0,,,
2014-11-14,45,3430,4,0,,,
2014-11-14,46,3093,4,0,,,
2014-11-14,47,3526,4,0,,,
2014-11-14,48,2600,4,0,,,
2014-11-14,49,2587,4,0,,,
2014-11-14,50,2437,4,0,,,
2014-11-14,51,1774,4,0,,,
2014-11-14,53,689,4,0,,,
2014-11-14,54,733,4,0,,,
2014-11-15,1,1329,4,1,,,
2014-11-15,2,2114,4,1,,,
2014-11-15,3,3525,4,1,,,
2014-11-15,4,1620,4,1,,,
2014-11-15,5,1629,4,1,,,
2014-11-15,6,1990,4,1,,,
2014-11-15,7,1828,4,1,,,
2014-11-15,8,2885,4,1,,,
2014-11-15,9,2473,4,1,,,
2014-11-15,10,1149,4,1,,,
2014-11-15,11,2667,4,1,,,
2014-11-15,12,1216,4,1,,,
2014-11-15,13,1211,4,1,,,
2014-11-15,14,1759,4,1,,,
2014-11-15,15,1280,4,1,,,
2014-11-15,16,920,4,1,,,
2014-11-15,17,1488,4,1,,,
2014-11-15,18,1317,4,1,,,
2014-11-15,19,1847,4,1,,,
2014-11-15,23,1089,4,1,,,
2014-11-15,24,2378,4,1,,,
2014-11-15,25,1029,4,1,,,
2014-11-15,26,749,4,1,,,
2014-11-15,27,1839,4,1,,,
2014-11-15,28,1328,4,1,,,
2014-11-15,30,742,4,1,,,
2014-11-15,31,1396,4,1,,,
2014-11-15,32,670,4,1,,,
2014-11-15,33,1165,4,1,,,
2014-11-15,34,2781,4,1,,,
2014-11-15,35,723,4,1,,,
2014-11-15,36,1049,4,1,,,
2014-11-15,37,1486,4,1,,,
2014-11-15,38,2277,4,1,,,
2014-11-15,39,1644,4,1,,,
2014-11-15,40,1369,4,1,,,
2014-11-15,41,1171,4,1,,,
2014-11-15,43,1321,4,1,,,
2014-11-15,44,5190,4,1,,,
2014-11-15,45,4414,4,1,,,
2014-11-15,46,4509,4,1,,,
2014-11-15,47,4523,4,1,,,
2014-11-15,48,3702,4,1,,,
2014-11-15,49,3184,4,1,,,
2014-11-15,50,3302,4,1,,,
2014-11-15,51,1834,4,1,,,
2014-11-15,53,835,4,1,,,
2014-11-15,54,921,4,1,,,
2014-11-16,1,535,4,1,,,
2014-11-16,2,2155,4,1,,,
2014-11-16,3,3545,4,1,,,
2014-11-16,4,1841,4,1,,,
2014-11-16,5,1522,4,1,,,
2014-11-16,6,2250,4,1,,,
2014-11-16,7,1633,4,1,,,
2014-11-16,8,2897,4,1,,,
2014-11-16,9,2439,4,1,,,
2014-11-16,10,1028,4,1,,,
2014-11-16,11,2808,4,1,,,
2014-11-16,12,1286,4,1,,,
2014-11-16,13,921,4,1,,,
2014-11-16,14,1183,4,1,,,
2014-11-16,15,1074,4,1,,,
2014-11-16,16,1110,4,1,,,
2014-11-16,17,1545,4,1,,,
2014-11-16,18,1431,4,1,,,
2014-11-16,19,1303,4,1,,,
2014-11-16,23,1055,4,1,,,
2014-11-16,24,1983,4,1,,,
2014-11-16,25,685,4,1,,,
2014-11-16,26,771,4,1,,,
2014-11-16,27,1964,4,1,,,
2014-11-16,28,1627,4,1,,,
2014-11-16,30,735,4,1,,,
2014-11-16,31,1672,4,1,,,
2014-11-16,32,681,4,1,,,
2014-11-16,33,1273,4,1,,,
2014-11-16,34,2473,4,1,,,
2014-11-16,35,758,4,1,,,
2014-11-16,36,1228,4,1,,,
2014-11-16,37,1328,4,1,,,
2014-11-16,38,2330,4,1,,,
2014-11-16,39,1558,4,1,,,
2014-11-16,40,1366,4,1,,,
2014-11-16,41,1304,4,1,,,
2014-11-16,43,1410,4,1,,,
2014-11-16,44,5023,4,1,,,
2014-11-16,45,4607,4,1,,,
2014-11-16,46,4750,4,1,,,
2014-11-16,47,4797,4,1,,,
2014-11-16,48,4286,4,1,,,
2014-11-16,49,3188,4,1,,,
2014-11-16,50,3232,4,1,,,
2014-11-16,51,1905,4,1,,,
2014-11-16,53,904,4,1,,,
2014-11-16,54,1145,4,1,,,
2014-11-17,1,1776,4,0,,,
2014-11-17,2,1932,4,0,,,
2014-11-17,3,2952,4,0,,,
2014-11-17,4,1480,4,0,,,
2014-11-17,5,1504,4,0,,,
2014-11-17,6,1655,4,0,,,
2014-11-17,7,1828,4,0,,,
2014-11-17,8,2775,4,0,,,
2014-11-17,9,2038,4,0,,,
2014-11-17,10,1074,4,0,,,
2014-11-17,11,2171,4,0,,,
2014-11-17,12,1270,4,0,,,
2014-11-17,13,937,4,0,,,
2014-11-17,14,1536,4,0,,,
2014-11-17,15,1372,4,0,,,
2014-11-17,16,896,4,0,,,
2014-11-17,17,1261,4,0,,,
2014-11-17,18,1468,4,0,,,
2014-11-17,19,1213,4,0,,,
2014-11-17,23,970,4,0,,,
2014-11-17,24,2165,4,0,,,
2014-11-17,25,623,4,0,,,
2014-11-17,26,612,4,0,,,
2014-11-17,27,1333,4,0,,,
2014-11-17,28,1066,4,0,,,
2014-11-17,30,653,4,0,,,
2014-11-17,31,1351,4,0,,,
2014-11-17,32,555,4,0,,,
2014-11-17,33,1167,4,0,,,
2014-11-17,34,2360,4,0,,,
2014-11-17,35,583,4,0,,,
2014-11-17,36,1025,4,0,,,
2014-11-17,37,1455,4,0,,,
2014-11-17,38,1393,4,0,,,
2014-11-17,39,1295,4,0,,,
2014-11-17,40,1480,4,0,,,
2014-11-17,41,910,4,0,,,
2014-11-17,43,1258,4,0,,,
2014-11-17,44,3987,4,0,,,
2014-11-17,45,3260,4,0,,,
2014-11-17,46,3035,4,0,,,
2014-11-17,47,3447,4,0,,,
2014-11-17,48,2640,4,0,,,
2014-11-17,49,2392,4,0,,,
2014-11-17,50,2248,4,0,,,
2014-11-17,51,1660,4,0,,,
2014-11-17,53,637,4,0,,,
2014-11-17,54,834,4,0,,,
2014-11-18,1,1729,4,0,,,
2014-11-18,2,1780,4,0,,,
2014-11-18,3,2708,4,0,,,
2014-11-18,4,1313,4,0,,,
2014-11-18,5,1452,4,0,,,
2014-11-18,6,1653,4,0,,,
2014-11-18,7,1779,4,0,,,
2014-11-18,8,2515,4,0,,,
2014-11-18,9,1964,4,0,,,
2014-11-18,10,1035,4,0,,,
2014-11-18,11,2038,4,0,,,
2014-11-18,12,1222,4,0,,,
2014-11-18,13,882,4,0,,,
2014-11-18,14,1464,4,0,,,
2014-11-18,15,1318,4,0,,,
2014-11-18,16,863,4,0,,,
2014-11-18,17,1307,4,0,,,
2014-11-18,18,1447,4,0,,,
2014-11-18,19,1104,4,0,,,
2014-11-18,23,1036,4,0,,,
2014-11-18,24,2179,4,0,,,
2014-11-18,25,597,4,0,,,
2014-11-18,26,533,4,0,,,
2014-11-18,27,1247,4,0,,,
2014-11-18,28,1136,4,0,,,
2014-11-18,30,656,4,0,,,
2014-11-18,31,1293,4,0,,,
2014-11-18,32,590,4,0,,,
2014-11-18,33,1087,4,0,,,
2014-11-18,34,2109,4,0,,,
2014-11-18,35,610,4,0,,,
2014-11-18,36,1108,4,0,,,
2014-11-18,37,1359,4,0,,,
2014-11-18,38,1744,4,0,,,
2014-11-18,39,1232,4,0,,,
2014-11-18,40,1378,4,0,,,
2014-11-18,41,896,4,0,,,
2014-11-18,43,1225,4,0,,,
2014-11-18,44,3907,4,0,,,
2014-11-18,45,3096,4,0,,,
2014-11-18,46,2827,4,0,,,
2014-11-18,47,3315,4,0,,,
2014-11-18,48,2366,4,0,,,
2014-11-18,49,2200,4,0,,,
2014-11-18,50,2140,4,0,,,
2014-11-18,51,1519,4,0,,,
2014-11-18,53,591,4,0,,,
2014-11-18,54,768,4,0,,,
2014-11-19,1,1805,4,0,,,
2014-11-19,2,1838,4,0,,,
2014-11-19,3,2887,4,0,,,
2014-11-19,4,1324,4,0,,,
2014-11-19,5,1341,4,0,,,
2014-11-19,6,1617,4,0,,,
2014-11-19,7,1803,4,0,,,
2014-11-19,8,2602,4,0,,,
2014-11-19,9,1773,4,0,,,
2014-11-19,10,849,4,0,,,
2014-11-19,11,1984,4,0,,,
2014-11-19,12,1098,4,0,,,
2014-11-19,13,799,4,0,,,
2014-11-19,14,1218,4,0,,,
2014-11-19,15,1203,4,0,,,
2014-11-19,16,811,4,0,,,
2014-11-19,17,1165,4,0,,,
2014-11-19,18,1306,4,0,,,
2014-11-19,19,1154,4,0,,,
2014-11-19,23,1025,4,0,,,
2014-11-19,24,2327,4,0,,,
2014-11-19,25,717,4,0,,,
2014-11-19,26,546,4,0,,,
2014-11-19,27,1414,4,0,,,
2014-11-19,28,862,4,0,,,
2014-11-19,30,705,4,0,,,
2014-11-19,31,1114,4,0,,,
2014-11-19,32,482,4,0,,,
2014-11-19,33,1007,4,0,,,
2014-11-19,34,2016,4,0,,,
2014-11-19,35,510,4,0,,,
2014-11-19,36,914,4,0,,,
2014-11-19,37,1658,4,0,,,
2014-11-19,38,1474,4,0,,,
2014-11-19,39,1159,4,0,,,
2014-11-19,40,1172,4,0,,,
2014-11-19,41,887,4,0,,,
2014-11-19,43,1070,4,0,,,
2014-11-19,44,4062,4,0,,,
2014-11-19,45,3123,4,0,,,
2014-11-19,46,2813,4,0,,,
2014-11-19,47,3190,4,0,,,
2014-11-19,48,2305,4,0,,,
2014-11-19,49,2349,4,0,,,
2014-11-19,50,2079,4,0,,,
2014-11-19,51,1644,4,0,,,
2014-11-19,53,658,4,0,,,
2014-11-19,54,729,4,0,,,
2014-11-20,1,1770,4,0,,,
2014-11-20,2,1939,4,0,,,
2014-11-20,3,2800,4,0,,,
2014-11-20,4,1383,4,0,,,
2014-11-20,5,1341,4,0,,,
2014-11-20,6,1618,4,0,,,
2014-11-20,7,1677,4,0,,,
2014-11-20,8,2669,4,0,,,
2014-11-20,9,2013,4,0,,,
2014-11-20,10,992,4,0,,,
2014-11-20,11,2065,4,0,,,
2014-11-20,12,1205,4,0,,,
2014-11-20,13,850,4,0,,,
2014-11-20,14,1368,4,0,,,
2014-11-20,15,1332,4,0,,,
2014-11-20,16,832,4,0,,,
2014-11-20,17,1140,4,0,,,
2014-11-20,18,1406,4,0,,,
2014-11-20,19,1080,4,0,,,
2014-11-20,23,987,4,0,,,
2014-11-20,24,2321,4,0,,,
2014-11-20,25,658,4,0,,,
2014-11-20,26,492,4,0,,,
2014-11-20,27,1353,4,0,,,
2014-11-20,28,978,4,0,,,
2014-11-20,30,705,4,0,,,
2014-11-20,31,1254,4,0,,,
2014-11-20,32,576,4,0,,,
2014-11-20,33,1036,4,0,,,
2014-11-20,34,2132,4,0,,,
2014-11-20,35,576,4,0,,,
2014-11-20,36,989,4,0,,,
2014-11-20,37,1528,4,0,,,
2014-11-20,38,1353,4,0,,,
2014-11-20,39,1186,4,0,,,
2014-11-20,40,1297,4,0,,,
2014-11-20,41,920,4,0,,,
2014-11-20,43,1171,4,0,,,
2014-11-20,44,3804,4,0,,,
2014-11-20,45,3001,4,0,,,
2014-11-20,46,2930,4,0,,,
2014-11-20,47,3223,4,0,,,
2014-11-20,48,2401,4,0,,,
2014-11-20,49,2225,4,0,,,
2014-11-20,50,2174,4,0,,,
2014-11-20,51,1515,4,0,,,
2014-11-20,53,623,4,0,,,
2014-11-20,54,742,4,0,,,
2014-11-21,1,1762,4,0,,,
2014-11-21,2,2065,4,0,,,
2014-11-21,3,3148,4,0,,,
2014-11-21,4,1465,4,0,,,
2014-11-21,5,1410,4,0,,,
2014-11-21,6,1696,4,0,,,
2014-11-21,7,1949,4,0,,,
2014-11-21,8,2817,4,0,,,
2014-11-21,9,1744,4,0,,,
2014-11-21,10,872,4,0,,,
2014-11-21,11,2073,4,0,,,
2014-11-21,12,1137,4,0,,,
2014-11-21,13,857,4,0,,,
2014-11-21,14,1248,4,0,,,
2014-11-21,15,1123,4,0,,,
2014-11-21,16,786,4,0,,,
2014-11-21,17,1114,4,0,,,
2014-11-21,18,1317,4,0,,,
2014-11-21,19,1147,4,0,,,
2014-11-21,23,1120,4,0,,,
2014-11-21,24,2554,4,0,,,
2014-11-21,25,798,4,0,,,
2014-11-21,26,557,4,0,,,
2014-11-21,27,1298,4,0,,,
2014-11-21,28,922,4,0,,,
2014-11-21,30,663,4,0,,,
2014-11-21,31,1192,4,0,,,
2014-11-21,32,533,4,0,,,
2014-11-21,33,890,4,0,,,
2014-11-21,34,2383,4,0,,,
2014-11-21,35,512,4,0,,,
2014-11-21,36,914,4,0,,,
2014-11-21,37,1660,4,0,,,
2014-11-21,38,1522,4,0,,,
2014-11-21,39,1270,4,0,,,
2014-11-21,40,1237,4,0,,,
2014-11-21,41,881,4,0,,,
2014-11-21,43,1139,4,0,,,
2014-11-21,44,4344,4,0,,,
2014-11-21,45,3674,4,0,,,
2014-11-21,46,3167,4,0,,,
2014-11-21,47,3529,4,0,,,
2014-11-21,48,2673,4,0,,,
2014-11-21,49,2547,4,0,,,
2014-11-21,50,2520,4,0,,,
2014-11-21,51,1765,4,0,,,
2014-11-21,53,665,4,0,,,
2014-11-21,54,764,4,0,,,
2014-11-22,1,1289,4,1,,,
2014-11-22,2,2078,4,1,,,
2014-11-22,3,3508,4,1,,,
2014-11-22,4,1668,4,1,,,
2014-11-22,5,1557,4,1,,,
2014-11-22,6,2052,4,1,,,
2014-11-22,7,1723,4,1,,,
2014-11-22,8,3102,4,1,,,
2014-11-22,9,2189,4,1,,,
2014-11-22,10,1081,4,1,,,
2014-11-22,11,2388,4,1,,,
2014-11-22,12,1278,4,1,,,
2014-11-22,13,1186,4,1,,,
2014-11-22,14,1805,4,1,,,
2014-11-22,15,1271,4,1,,,
2014-11-22,16,1001,4,1,,,
2014-11-22,17,1413,4,1,,,
2014-11-22,18,1237,4,1,,,
2014-11-22,19,1923,4,1,,,
2014-11-22,23,1130,4,1,,,
2014-11-22,24,2357,4,1,,,
2014-11-22,25,957,4,1,,,
2014-11-22,26,625,4,1,,,
2014-11-22,27,1769,4,1,,,
2014-11-22,28,1228,4,1,,,
2014-11-22,30,751,4,1,,,
2014-11-22,31,1468,4,1,,,
2014-11-22,32,674,4,1,,,
2014-11-22,33,1291,4,1,,,
2014-11-22,34,2459,4,1,,,
2014-11-22,35,660,4,1,,,
2014-11-22,36,1043,4,1,,,
2014-11-22,37,1601,4,1,,,
2014-11-22,38,2261,4,1,,,
2014-11-22,39,1747,4,1,,,
2014-11-22,40,1387,4,1,,,
2014-11-22,41,1246,4,1,,,
2014-11-22,43,1301,4,1,,,
2014-11-22,44,5225,4,1,,,
2014-11-22,45,4296,4,1,,,
2014-11-22,46,4270,4,1,,,
2014-11-22,47,4637,4,1,,,
2014-11-22,48,3609,4,1,,,
2014-11-22,49,3152,4,1,,,
2014-11-22,50,3403,4,1,,,
2014-11-22,51,1894,4,1,,,
2014-11-22,53,804,4,1,,,
2014-11-22,54,992,4,1,,,
2014-11-23,1,566,4,1,,,
2014-11-23,2,2067,4,1,,,
2014-11-23,3,3628,4,1,,,
2014-11-23,4,1794,4,1,,,
2014-11-23,5,1423,4,1,,,
2014-11-23,6,2294,4,1,,,
2014-11-23,7,1541,4,1,,,
2014-11-23,8,2705,4,1,,,
2014-11-23,9,2273,4,1,,,
2014-11-23,10,1006,4,1,,,
2014-11-23,11,2751,4,1,,,
2014-11-23,12,1241,4,1,,,
2014-11-23,13,947,4,1,,,
2014-11-23,14,1254,4,1,,,
2014-11-23,15,992,4,1,,,
2014-11-23,16,1086,4,1,,,
2014-11-23,17,1505,4,1,,,
2014-11-23,18,1422,4,1,,,
2014-11-23,19,1235,4,1,,,
2014-11-23,23,1084,4,1,,,
2014-11-23,24,1811,4,1,,,
2014-11-23,25,705,4,1,,,
2014-11-23,26,680,4,1,,,
2014-11-23,27,2002,4,1,,,
2014-11-23,28,1473,4,1,,,
2014-11-23,30,624,4,1,,,
2014-11-23,31,1646,4,1,,,
2014-11-23,32,657,4,1,,,
2014-11-23,33,1296,4,1,,,
2014-11-23,34,2248,4,1,,,
2014-11-23,35,739,4,1,,,
2014-11-23,36,1145,4,1,,,
2014-11-23,37,1346,4,1,,,
2014-11-23,38,2348,4,1,,,
2014-11-23,39,1714,4,1,,,
2014-11-23,40,1274,4,1,,,
2014-11-23,41,1386,4,1,,,
2014-11-23,43,1317,4,1,,,
2014-11-23,44,5215,4,1,,,
2014-11-23,45,4558,4,1,,,
2014-11-23,46,4781,4,1,,,
2014-11-23,47,4514,4,1,,,
2014-11-23,48,4370,4,1,,,
2014-11-23,49,3096,4,1,,,
2014-11-23,50,3294,4,1,,,
2014-11-23,51,1887,4,1,,,
2014-11-23,53,912,4,1,,,
2014-11-23,54,1095,4,1,,,
2014-11-24,1,1726,4,0,,,
2014-11-24,2,1958,4,0,,,
2014-11-24,3,2874,4,0,,,
2014-11-24,4,1382,4,0,,,
2014-11-24,5,1367,4,0,,,
2014-11-24,6,1720,4,0,,,
2014-11-24,7,1904,4,0,,,
2014-11-24,8,2674,4,0,,,
2014-11-24,9,1945,4,0,,,
2014-11-24,10,1027,4,0,,,
2014-11-24,11,2161,4,0,,,
2014-11-24,12,1232,4,0,,,
2014-11-24,13,864,4,0,,,
2014-11-24,14,1605,4,0,,,
2014-11-24,15,1382,4,0,,,
2014-11-24,16,862,4,0,,,
2014-11-24,17,1350,4,0,,,
2014-11-24,18,1404,4,0,,,
2014-11-24,19,1217,4,0,,,
2014-11-24,23,1026,4,0,,,
2014-11-24,24,2213,4,0,,,
2014-11-24,25,635,4,0,,,
2014-11-24,26,505,4,0,,,
2014-11-24,27,1327,4,0,,,
2014-11-24,28,990,4,0,,,
2014-11-24,30,713,4,0,,,
2014-11-24,31,1291,4,0,,,
2014-11-24,32,579,4,0,,,
2014-11-24,33,1061,4,0,,,
2014-11-24,34,2117,4,0,,,
2014-11-24,35,610,4,0,,,
2014-11-24,36,984,4,0,,,
2014-11-24,37,1523,4,0,,,
2014-11-24,38,1431,4,0,,,
2014-11-24,39,1312,4,0,,,
2014-11-24,40,1453,4,0,,,
2014-11-24,41,911,4,0,,,
2014-11-24,43,1279,4,0,,,
2014-11-24,44,3974,4,0,,,
2014-11-24,45,3288,4,0,,,
2014-11-24,46,3028,4,0,,,
2014-11-24,47,3440,4,0,,,
2014-11-24,48,2532,4,0,,,
2014-11-24,49,2435,4,0,,,
2014-11-24,50,2338,4,0,,,
2014-11-24,51,1651,4,0,,,
2014-11-24,53,586,4,0,,,
2014-11-24,54,845,4,0,,,
2014-11-25,1,1789,4,0,,,
2014-11-25,2,1849,4,0,,,
2014-11-25,3,2790,4,0,,,
2014-11-25,4,1319,4,0,,,
2014-11-25,5,1298,4,0,,,
2014-11-25,6,1547,4,0,,,
2014-11-25,7,1788,4,0,,,
2014-11-25,8,2545,4,0,,,
2014-11-25,9,1754,4,0,,,
2014-11-25,10,972,4,0,,,
2014-11-25,11,2105,4,0,,,
2014-11-25,12,1109,4,0,,,
2014-11-25,13,902,4,0,,,
2014-11-25,14,1434,4,0,,,
2014-11-25,15,1344,4,0,,,
2014-11-25,16,848,4,0,,,
2014-11-25,17,1254,4,0,,,
2014-11-25,18,1416,4,0,,,
2014-11-25,19,1082,4,0,,,
2014-11-25,23,952,4,0,,,
2014-11-25,24,2222,4,0,,,
2014-11-25,25,601,4,0,,,
2014-11-25,26,474,4,0,,,
2014-11-25,27,1296,4,0,,,
2014-11-25,28,1067,4,0,,,
2014-11-25,30,747,4,0,,,
2014-11-25,31,1250,4,0,,,
2014-11-25,32,550,4,0,,,
2014-11-25,33,1108,4,0,,,
2014-11-25,34,2058,4,0,,,
2014-11-25,35,642,4,0,,,
2014-11-25,36,1086,4,0,,,
2014-11-25,37,1454,4,0,,,
2014-11-25,38,1355,4,0,,,
2014-11-25,39,1287,4,0,,,
2014-11-25,40,1403,4,0,,,
2014-11-25,41,884,4,0,,,
2014-11-25,43,1168,4,0,,,
2014-11-25,44,3851,4,0,,,
2014-11-25,45,3017,4,0,,,
2014-11-25,46,2756,4,0,,,
2014-11-25,47,3281,4,0,,,
2014-11-25,48,2295,4,0,,,
2014-11-25,49,2314,4,0,,,
2014-11-25,50,2166,4,0,,,
2014-11-25,51,1476,4,0,,,
2014-11-25,53,571,4,0,,,
2014-11-25,54,792,4,0,,,
2014-11-26,1,1853,4,0,,,
2014-11-26,2,2027,4,0,,,
2014-11-26,3,3106,4,0,,,
2014-11-26,4,1455,4,0,,,
2014-11-26,5,1360,4,0,,,
2014-11-26,6,1714,4,0,,,
2014-11-26,7,1885,4,0,,,
2014-11-26,8,2862,4,0,,,
2014-11-26,9,1765,4,0,,,
2014-11-26,10,872,4,0,,,
2014-11-26,11,1848,4,0,,,
2014-11-26,12,1143,4,0,,,
2014-11-26,13,800,4,0,,,
2014-11-26,14,1270,4,0,,,
2014-11-26,15,1212,4,0,,,
2014-11-26,16,828,4,0,,,
2014-11-26,17,1082,4,0,,,
2014-11-26,18,1302,4,0,,,
2014-11-26,19,1088,4,0,,,
2014-11-26,23,1045,4,0,,,
2014-11-26,24,2407,4,0,,,
2014-11-26,25,678,4,0,,,
2014-11-26,26,523,4,0,,,
2014-11-26,27,1433,4,0,,,
2014-11-26,28,972,4,0,,,
2014-11-26,30,699,4,0,,,
2014-11-26,31,1104,4,0,,,
2014-11-26,32,514,4,0,,,
2014-11-26,33,928,4,0,,,
2014-11-26,34,1866,4,0,,,
2014-11-26,35,526,4,0,,,
2014-11-26,36,889,4,0,,,
2014-11-26,37,1697,4,0,,,
2014-11-26,38,1531,4,0,,,
2014-11-26,39,1160,4,0,,,
2014-11-26,40,1234,4,0,,,
2014-11-26,41,908,4,0,,,
2014-11-26,43,1045,4,0,,,
2014-11-26,44,4431,4,0,,,
2014-11-26,45,3292,4,0,,,
2014-11-26,46,2894,4,0,,,
2014-11-26,47,3462,4,0,,,
2014-11-26,48,2379,4,0,,,
2014-11-26,49,2503,4,0,,,
2014-11-26,50,2139,4,0,,,
2014-11-26,51,1786,4,0,,,
2014-11-26,53,684,4,0,,,
2014-11-26,54,664,4,0,,,
2014-11-27,1,1713,4,0,,,
2014-11-27,2,1840,4,0,,,
2014-11-27,3,2785,4,0,,,
2014-11-27,4,1362,4,0,,,
2014-11-27,5,1373,4,0,,,
2014-11-27,6,1488,4,0,,,
2014-11-27,7,1870,4,0,,,
2014-11-27,8,2656,4,0,,,
2014-11-27,9,1690,4,0,,,
2014-11-27,10,913,4,0,,,
2014-11-27,11,1917,4,0,,,
2014-11-27,12,1212,4,0,,,
2014-11-27,13,832,4,0,,,
2014-11-27,14,1327,4,0,,,
2014-11-27,15,1156,4,0,,,
2014-11-27,16,778,4,0,,,
2014-11-27,17,1147,4,0,,,
2014-11-27,18,1419,4,0,,,
2014-11-27,19,937,4,0,,,
2014-11-27,23,1002,4,0,,,
2014-11-27,24,2160,4,0,,,
2014-11-27,25,700,4,0,,,
2014-11-27,26,456,4,0,,,
2014-11-27,27,1229,4,0,,,
2014-11-27,28,936,4,0,,,
2014-11-27,30,651,4,0,,,
2014-11-27,31,1316,4,0,,,
2014-11-27,32,535,4,0,,,
2014-11-27,33,1017,4,0,,,
2014-11-27,34,1962,4,0,,,
2014-11-27,35,504,4,0,,,
2014-11-27,36,931,4,0,,,
2014-11-27,37,1460,4,0,,,
2014-11-27,38,1343,4,0,,,
2014-11-27,39,1199,4,0,,,
2014-11-27,40,1177,4,0,,,
2014-11-27,41,813,4,0,,,
2014-11-27,43,1161,4,0,,,
2014-11-27,44,3916,4,0,,,
2014-11-27,45,2873,4,0,,,
2014-11-27,46,2662,4,0,,,
2014-11-27,47,3241,4,0,,,
2014-11-27,48,2223,4,0,,,
2014-11-27,49,2279,4,0,,,
2014-11-27,50,2230,4,0,,,
2014-11-27,51,1571,4,0,,,
2014-11-27,53,602,4,0,,,
2014-11-27,54,714,4,0,,,
2014-11-28,1,1820,4,1,,,
2014-11-28,2,1916,4,1,,,
2014-11-28,3,3097,4,1,,,
2014-11-28,4,1310,4,1,,,
2014-11-28,5,1406,4,1,,,
2014-11-28,6,1601,4,1,,,
2014-11-28,7,1950,4,1,,,
2014-11-28,8,2892,4,1,,,
2014-11-28,9,1701,4,1,,,
2014-11-28,10,773,4,1,,,
2014-11-28,11,1995,4,1,,,
2014-11-28,12,1095,4,1,,,
2014-11-28,13,895,4,1,,,
2014-11-28,14,1199,4,1,,,
2014-11-28,15,1236,4,1,,,
2014-11-28,16,809,4,1,,,
2014-11-28,17,1052,4,1,,,
2014-11-28,18,1237,4,1,,,
2014-11-28,19,1041,4,1,,,
2014-11-28,23,1058,4,1,,,
2014-11-28,24,2568,4,1,,,
2014-11-28,25,881,4,1,,,
2014-11-28,26,655,4,1,,,
2014-11-28,27,1355,4,1,,,
2014-11-28,28,883,4,1,,,
2014-11-28,30,665,4,1,,,
2014-11-28,31,1145,4,1,,,
2014-11-28,32,578,4,1,,,
2014-11-28,33,933,4,1,,,
2014-11-28,34,2275,4,1,,,
2014-11-28,35,572,4,1,,,
2014-11-28,36,864,4,1,,,
2014-11-28,37,1631,4,1,,,
2014-11-28,38,1703,4,1,,,
2014-11-28,39,1203,4,1,,,
2014-11-28,40,1209,4,1,,,
2014-11-28,41,961,4,1,,,
2014-11-28,43,1244,4,1,,,
2014-11-28,44,4291,4,1,,,
2014-11-28,45,3737,4,1,,,
2014-11-28,46,3771,4,1,,,
2014-11-28,47,3873,4,1,,,
2014-11-28,48,2723,4,1,,,
2014-11-28,49,2826,4,1,,,
2014-11-28,50,2656,4,1,,,
2014-11-28,51,1768,4,1,,,
2014-11-28,53,696,4,1,,,
2014-11-28,54,760,4,1,,,
2014-11-29,1,1304,4,1,,,
2014-11-29,2,2066,4,1,,,
2014-11-29,3,3501,4,1,,,
2014-11-29,4,1654,4,1,,,
2014-11-29,5,1623,4,1,,,
2014-11-29,6,2057,4,1,,,
2014-11-29,7,1801,4,1,,,
2014-11-29,8,2969,4,1,,,
2014-11-29,9,2363,4,1,,,
2014-11-29,10,1166,4,1,,,
2014-11-29,11,2547,4,1,,,
2014-11-29,12,1319,4,1,,,
2014-11-29,13,1300,4,1,,,
2014-11-29,14,1828,4,1,,,
2014-11-29,15,1354,4,1,,,
2014-11-29,16,989,4,1,,,
2014-11-29,17,1444,4,1,,,
2014-11-29,18,1354,4,1,,,
2014-11-29,19,1961,4,1,,,
2014-11-29,23,1128,4,1,,,
2014-11-29,24,2526,4,1,,,
2014-11-29,25,1005,4,1,,,
2014-11-29,26,775,4,1,,,
2014-11-29,27,1769,4,1,,,
2014-11-29,28,1331,4,1,,,
2014-11-29,30,725,4,1,,,
2014-11-29,31,1625,4,1,,,
2014-11-29,32,731,4,1,,,
2014-11-29,33,1269,4,1,,,
2014-11-29,34,2681,4,1,,,
2014-11-29,35,747,4,1,,,
2014-11-29,36,1209,4,1,,,
2014-11-29,37,1655,4,1,,,
2014-11-29,38,2473,4,1,,,
